rewire_id,token,layer,head,mean_gradient_important_score
sexism2022_english-2392,are,1,11,0.00044489012
sexism2022_english-2392,divine,1,11,0.0042927754
sexism2022_english-2392,spouse,1,11,0.0009699606
sexism2022_english-2392,##s,1,11,0.00030399315
sexism2022_english-2392,.,1,11,0.00032621104
sexism2022_english-2392,feminism,1,11,0.0026666224
sexism2022_english-2392,is,1,11,0.00046243487
sexism2022_english-2392,not,1,11,0.0005700472
sexism2022_english-2392,against,1,11,0.0006527945
sexism2022_english-2392,all,1,11,0.00046743345
sexism2022_english-2392,men,1,11,0.001018654
sexism2022_english-2392,",",1,11,0.00017749146
sexism2022_english-2392,feminism,1,11,0.0022321364
sexism2022_english-2392,is,1,11,0.0003660735
sexism2022_english-2392,against,1,11,0.0007902356
sexism2022_english-2392,only,1,11,0.0005464774
sexism2022_english-2392,weak,1,11,0.0005911493
sexism2022_english-2392,peaceful,1,11,0.00032383474
sexism2022_english-2392,european,1,11,0.000485754
sexism2022_english-2392,men,1,11,0.0014219519
sexism2022_english-2392,who,1,11,0.00014563154
sexism2022_english-2392,refused,1,11,0.00031021156
sexism2022_english-2392,to,1,11,0.00025052758
sexism2022_english-2392,sub,1,11,0.00019477344
sexism2022_english-2392,##ju,1,11,0.00028340056
sexism2022_english-2392,##gate,1,11,0.00041492682
sexism2022_english-2392,women,1,11,0.0011247117
sexism2022_english-2392,.,1,11,0.00018531641
sexism2022_english-2392,[SEP],1,11,0.00040125556
sexism2022_english-2392,[CLS],2,0,0.0011542178
sexism2022_english-2392,paul,2,0,0.00064432673
sexism2022_english-2392,still,2,0,0.00024050867
sexism2022_english-2392,can,2,0,0.00021896881
sexism2022_english-2392,not,2,0,0.00020449418
sexism2022_english-2392,get,2,0,9.126706e-05
sexism2022_english-2392,it,2,0,6.496752e-05
sexism2022_english-2392,.,2,0,3.0673884e-05
sexism2022_english-2392,islam,2,0,0.0001709647
sexism2022_english-2392,and,2,0,0.000102201964
sexism2022_english-2392,feminism,2,0,9.059415e-05
sexism2022_english-2392,are,2,0,0.00017795732
sexism2022_english-2392,divine,2,0,0.00011503573
sexism2022_english-2392,spouse,2,0,0.00020824684
sexism2022_english-2392,##s,2,0,0.00012361872
sexism2022_english-2392,.,2,0,0.0010007013
sexism2022_english-2392,feminism,2,0,0.0001858137
sexism2022_english-2392,is,2,0,5.450211e-05
sexism2022_english-2392,not,2,0,4.0597457e-05
sexism2022_english-2392,against,2,0,4.1089042e-05
sexism2022_english-2392,all,2,0,0.00015793978
sexism2022_english-2392,men,2,0,6.1127794e-05
sexism2022_english-2392,",",2,0,0.00022206767
sexism2022_english-2392,feminism,2,0,7.963103e-05
sexism2022_english-2392,is,2,0,9.2805836e-05
sexism2022_english-2392,against,2,0,0.0002474342
sexism2022_english-2392,only,2,0,7.116351e-05
sexism2022_english-2392,weak,2,0,8.1443795e-05
sexism2022_english-2392,peaceful,2,0,0.00019613336
sexism2022_english-2392,european,2,0,9.412374e-05
sexism2022_english-2392,men,2,0,0.00012826054
sexism2022_english-2392,who,2,0,0.0012994094
sexism2022_english-2392,refused,2,0,6.750936e-05
sexism2022_english-2392,to,2,0,7.583151e-05
sexism2022_english-2392,sub,2,0,3.951765e-05
sexism2022_english-2392,##ju,2,0,0.00019820657
sexism2022_english-2392,##gate,2,0,5.58538e-05
sexism2022_english-2392,women,2,0,7.060808e-05
sexism2022_english-2392,.,2,0,5.233037e-05
sexism2022_english-2392,[SEP],2,0,0.00010746197
sexism2022_english-2392,[CLS],2,1,0.0012208164
sexism2022_english-2392,paul,2,1,0.0002689412
sexism2022_english-2392,still,2,1,0.00035689195
sexism2022_english-2392,can,2,1,0.00033604802
sexism2022_english-2392,not,2,1,0.0007721494
sexism2022_english-2392,get,2,1,0.0012395362
sexism2022_english-2392,it,2,1,0.00095533585
sexism2022_english-2392,.,2,1,0.0001865284
sexism2022_english-2392,islam,2,1,0.0010237282
sexism2022_english-2392,and,2,1,0.00047721365
sexism2022_english-2392,feminism,2,1,0.0010668495
sexism2022_english-2392,are,2,1,0.00024572812
sexism2022_english-2392,divine,2,1,0.0004728303
sexism2022_english-2392,spouse,2,1,0.00092968874
sexism2022_english-2392,##s,2,1,0.00032835093
sexism2022_english-2392,.,2,1,0.0003214876
sexism2022_english-2392,feminism,2,1,0.00047512556
sexism2022_english-2392,is,2,1,0.0001983704
sexism2022_english-2392,not,2,1,0.00018023215
sexism2022_english-2392,against,2,1,0.0008156456
sexism2022_english-2392,all,2,1,0.00028024497
sexism2022_english-2392,men,2,1,0.00080209295
sexism2022_english-2392,",",2,1,0.00026699068
sexism2022_english-2392,feminism,2,1,0.00031572353
sexism2022_english-2392,is,2,1,0.0002715306
sexism2022_english-2392,against,2,1,0.00038384294
sexism2022_english-2392,only,2,1,0.00057023705
sexism2022_english-2392,weak,2,1,0.00045330866
sexism2022_english-2392,peaceful,2,1,0.0009799656
sexism2022_english-2392,european,2,1,0.00061236025
sexism2022_english-2392,men,2,1,0.00026215144
sexism2022_english-2392,who,2,1,0.00041362672
sexism2022_english-2392,refused,2,1,0.00038510823
sexism2022_english-2392,to,2,1,0.00017180319
sexism2022_english-2392,sub,2,1,0.00013628579
sexism2022_english-2392,##ju,2,1,0.00032131636
sexism2022_english-2392,##gate,2,1,0.00047579713
sexism2022_english-2392,women,2,1,0.0001767466
sexism2022_english-2392,.,2,1,8.295812e-05
sexism2022_english-2392,[SEP],2,1,0.00035498868
sexism2022_english-2392,[CLS],2,2,0.0007109484
sexism2022_english-2392,paul,2,2,0.00028273376
sexism2022_english-2392,still,2,2,0.0001590531
sexism2022_english-2392,can,2,2,0.00013037992
sexism2022_english-2392,not,2,2,4.601441e-05
sexism2022_english-2392,get,2,2,8.97054e-05
sexism2022_english-2392,it,2,2,0.00013086495
sexism2022_english-2392,.,2,2,6.0108185e-05
sexism2022_english-2392,islam,2,2,0.0007274248
sexism2022_english-2392,and,2,2,0.000119359276
sexism2022_english-2392,feminism,2,2,0.0009801819
sexism2022_english-2392,are,2,2,7.0258175e-05
sexism2022_english-2392,divine,2,2,0.0009957963
sexism2022_english-2392,spouse,2,2,0.0005820672
sexism2022_english-2392,##s,2,2,9.753396e-05
sexism2022_english-2392,.,2,2,0.00013227263
sexism2022_english-2392,feminism,2,2,0.0003797783
sexism2022_english-2392,is,2,2,5.2723182e-05
sexism2022_english-2392,not,2,2,0.00016190375
sexism2022_english-2392,against,2,2,0.00024683258
sexism2022_english-2392,all,2,2,7.8640194e-05
sexism2022_english-2392,men,2,2,0.0004796377
sexism2022_english-2392,",",2,2,0.000119032266
sexism2022_english-2392,feminism,2,2,0.00023842121
sexism2022_english-2392,is,2,2,8.386778e-05
sexism2022_english-2392,against,2,2,0.00041593765
sexism2022_english-2392,only,2,2,5.6222132e-05
sexism2022_english-2392,weak,2,2,0.00011682131
sexism2022_english-2392,peaceful,2,2,0.00017419945
sexism2022_english-2392,european,2,2,0.00089915044
sexism2022_english-2392,men,2,2,0.00024367956
sexism2022_english-2392,who,2,2,8.490492e-05
sexism2022_english-2392,refused,2,2,0.00018234992
sexism2022_english-2392,to,2,2,2.5196478e-05
sexism2022_english-2392,sub,2,2,5.965982e-05
sexism2022_english-2392,##ju,2,2,8.838166e-05
sexism2022_english-2392,##gate,2,2,0.00011981229
sexism2022_english-2392,women,2,2,0.0002998847
sexism2022_english-2392,.,2,2,7.215259e-05
sexism2022_english-2392,[SEP],2,2,0.00023587016
sexism2022_english-2392,[CLS],2,3,0.00071915385
sexism2022_english-2392,paul,2,3,0.0007558732
sexism2022_english-2392,still,2,3,0.00012993829
sexism2022_english-2392,can,2,3,0.00024410618
sexism2022_english-2392,not,2,3,0.00019074637
sexism2022_english-2392,get,2,3,0.00043730612
sexism2022_english-2392,it,2,3,0.00030363444
sexism2022_english-2392,.,2,3,0.000121572026
sexism2022_english-2392,islam,2,3,0.0014185413
sexism2022_english-2392,and,2,3,0.00027531586
sexism2022_english-2392,feminism,2,3,0.00060491584
sexism2022_english-2392,are,2,3,0.00013056937
sexism2022_english-2392,divine,2,3,0.0010836323
sexism2022_english-2392,spouse,2,3,0.0015057123
sexism2022_english-2392,##s,2,3,0.00013078519
sexism2022_english-2392,.,2,3,0.00017035774
sexism2022_english-2392,feminism,2,3,0.0009658566
sexism2022_english-2392,is,2,3,0.00010914905
sexism2022_english-2392,not,2,3,0.00014656862
sexism2022_english-2392,against,2,3,0.0003517499
sexism2022_english-2392,all,2,3,0.00017296133
sexism2022_english-2392,men,2,3,0.00022549294
sexism2022_english-2392,",",2,3,0.00015323442
sexism2022_english-2392,feminism,2,3,0.00037051333
sexism2022_english-2392,is,2,3,0.0001033133
sexism2022_english-2392,against,2,3,0.00024858784
sexism2022_english-2392,only,2,3,0.0001757547
sexism2022_english-2392,weak,2,3,0.0001466771
sexism2022_english-2392,peaceful,2,3,0.0006384768
sexism2022_english-2392,european,2,3,0.0011075982
sexism2022_english-2392,men,2,3,0.00022154585
sexism2022_english-2392,who,2,3,0.00015047548
sexism2022_english-2392,refused,2,3,0.00042689897
sexism2022_english-2392,to,2,3,4.807539e-05
sexism2022_english-2392,sub,2,3,0.00011217236
sexism2022_english-2392,##ju,2,3,0.00010333859
sexism2022_english-2392,##gate,2,3,0.000113536036
sexism2022_english-2392,women,2,3,0.0001386141
sexism2022_english-2392,.,2,3,0.0001057736
sexism2022_english-2392,[SEP],2,3,0.00036891105
sexism2022_english-2392,[CLS],2,4,0.00061209826
sexism2022_english-2392,paul,2,4,0.00029560283
sexism2022_english-2392,still,2,4,0.00018828848
sexism2022_english-2392,can,2,4,0.00014736324
sexism2022_english-2392,not,2,4,0.00012113352
sexism2022_english-2392,get,2,4,0.00059569505
sexism2022_english-2392,it,2,4,0.0003511828
sexism2022_english-2392,.,2,4,0.00017013574
sexism2022_english-2392,islam,2,4,0.00069424836
sexism2022_english-2392,and,2,4,0.00014138085
sexism2022_english-2392,feminism,2,4,0.0004450584
sexism2022_english-2392,are,2,4,0.00019006533
sexism2022_english-2392,divine,2,4,0.0017487968
sexism2022_english-2392,spouse,2,4,0.0005823775
sexism2022_english-2392,##s,2,4,7.829144e-05
sexism2022_english-2392,.,2,4,0.000437273
sexism2022_english-2392,feminism,2,4,0.0002947886
sexism2022_english-2392,is,2,4,0.000115403986
sexism2022_english-2392,not,2,4,8.861142e-05
sexism2022_english-2392,against,2,4,0.0003347952
sexism2022_english-2392,all,2,4,0.00012595569
sexism2022_english-2392,men,2,4,0.0002262226
sexism2022_english-2392,",",2,4,0.00016598954
sexism2022_english-2392,feminism,2,4,0.00018796281
sexism2022_english-2392,is,2,4,9.649357e-05
sexism2022_english-2392,against,2,4,0.000194307
sexism2022_english-2392,only,2,4,0.0001896338
sexism2022_english-2392,weak,2,4,0.00024183662
sexism2022_english-2392,peaceful,2,4,0.00026038397
sexism2022_english-2392,european,2,4,0.00047473735
sexism2022_english-2392,men,2,4,0.00046772635
sexism2022_english-2392,who,2,4,0.00011099922
sexism2022_english-2392,refused,2,4,0.00019142826
sexism2022_english-2392,to,2,4,6.9715185e-05
sexism2022_english-2392,sub,2,4,0.00015724887
sexism2022_english-2392,##ju,2,4,0.00020022882
sexism2022_english-2392,##gate,2,4,0.00034459183
sexism2022_english-2392,women,2,4,0.0001510765
sexism2022_english-2392,.,2,4,0.00010574319
sexism2022_english-2392,[SEP],2,4,0.00029396403
sexism2022_english-2392,[CLS],2,5,0.00091616134
sexism2022_english-2392,paul,2,5,0.0003819911
sexism2022_english-2392,still,2,5,0.00027299643
sexism2022_english-2392,can,2,5,0.0002856507
sexism2022_english-2392,not,2,5,0.00014649994
sexism2022_english-2392,get,2,5,0.0001796782
sexism2022_english-2392,it,2,5,0.00015193765
sexism2022_english-2392,.,2,5,0.000111017456
sexism2022_english-2392,islam,2,5,0.00096731953
sexism2022_english-2392,and,2,5,0.0001852208
sexism2022_english-2392,feminism,2,5,0.000445851
sexism2022_english-2392,are,2,5,0.00017218465
sexism2022_english-2392,divine,2,5,0.00047748935
sexism2022_english-2392,spouse,2,5,0.0007747697
sexism2022_english-2392,##s,2,5,0.00013899623
sexism2022_english-2392,.,2,5,0.00022433129
sexism2022_english-2392,feminism,2,5,0.00049073395
sexism2022_english-2392,is,2,5,0.0001318605
sexism2022_english-2392,not,2,5,7.764292e-05
sexism2022_english-2392,against,2,5,0.00024903365
sexism2022_english-2392,all,2,5,9.460134e-05
sexism2022_english-2392,men,2,5,0.00035277902
sexism2022_english-2392,",",2,5,0.00014175629
sexism2022_english-2392,feminism,2,5,0.0003043861
sexism2022_english-2392,is,2,5,6.324369e-05
sexism2022_english-2392,against,2,5,0.00025498634
sexism2022_english-2392,only,2,5,0.00024124827
sexism2022_english-2392,weak,2,5,0.00023465115
sexism2022_english-2392,peaceful,2,5,0.00027156872
sexism2022_english-2392,european,2,5,0.0006150091
sexism2022_english-2392,men,2,5,0.00028357157
sexism2022_english-2392,who,2,5,0.00013931806
sexism2022_english-2392,refused,2,5,0.00036816028
sexism2022_english-2392,to,2,5,9.738799e-05
sexism2022_english-2392,sub,2,5,0.00029659914
sexism2022_english-2392,##ju,2,5,0.00029716088
sexism2022_english-2392,##gate,2,5,0.00039593584
sexism2022_english-2392,women,2,5,0.00020855849
sexism2022_english-2392,.,2,5,0.00019557709
sexism2022_english-2392,[SEP],2,5,0.00019796698
sexism2022_english-2392,[CLS],2,6,0.0010665559
sexism2022_english-2392,paul,2,6,0.00093868596
sexism2022_english-2392,still,2,6,0.00033597046
sexism2022_english-2392,can,2,6,0.00037683162
sexism2022_english-2392,not,2,6,0.00034152158
sexism2022_english-2392,get,2,6,0.0005931633
sexism2022_english-2392,it,2,6,0.00096618844
sexism2022_english-2392,.,2,6,0.00016115604
sexism2022_english-2392,islam,2,6,0.0013631657
sexism2022_english-2392,and,2,6,0.00039335553
sexism2022_english-2392,feminism,2,6,0.0010963117
sexism2022_english-2392,are,2,6,0.00074545416
sexism2022_english-2392,divine,2,6,0.00093304226
sexism2022_english-2392,spouse,2,6,0.00196455
sexism2022_english-2392,##s,2,6,0.00015779192
sexism2022_english-2392,.,2,6,0.0002733398
sexism2022_english-2392,feminism,2,6,0.0006364974
sexism2022_english-2392,is,2,6,0.0005557281
sexism2022_english-2392,not,2,6,0.00035374257
sexism2022_english-2392,against,2,6,0.0009306748
sexism2022_english-2392,all,2,6,0.0019968527
sexism2022_english-2392,men,2,6,0.00071624486
sexism2022_english-2392,",",2,6,0.00015957454
sexism2022_english-2392,feminism,2,6,0.0010199939
sexism2022_english-2392,is,2,6,0.00077005936
sexism2022_english-2392,against,2,6,0.0011513749
sexism2022_english-2392,only,2,6,0.0010696847
sexism2022_english-2392,weak,2,6,0.00089661044
sexism2022_english-2392,peaceful,2,6,0.0002360809
sexism2022_english-2392,european,2,6,0.0007734694
sexism2022_english-2392,men,2,6,0.00033941702
sexism2022_english-2392,who,2,6,0.00021271502
sexism2022_english-2392,refused,2,6,0.000253435
sexism2022_english-2392,to,2,6,0.000113428905
sexism2022_english-2392,sub,2,6,0.0004528385
sexism2022_english-2392,##ju,2,6,0.0007802232
sexism2022_english-2392,##gate,2,6,0.00048342042
sexism2022_english-2392,women,2,6,0.00044859468
sexism2022_english-2392,.,2,6,0.00014343286
sexism2022_english-2392,[SEP],2,6,0.0004381203
sexism2022_english-2392,[CLS],2,7,0.00073672604
sexism2022_english-2392,paul,2,7,0.00053197826
sexism2022_english-2392,still,2,7,0.00012961648
sexism2022_english-2392,can,2,7,0.00026657965
sexism2022_english-2392,not,2,7,0.00020960669
sexism2022_english-2392,get,2,7,0.00085407903
sexism2022_english-2392,it,2,7,0.0003526573
sexism2022_english-2392,.,2,7,0.00028622083
sexism2022_english-2392,islam,2,7,0.0014128283
sexism2022_english-2392,and,2,7,0.00021052602
sexism2022_english-2392,feminism,2,7,0.00091913156
sexism2022_english-2392,are,2,7,0.00045176552
sexism2022_english-2392,divine,2,7,0.0005197995
sexism2022_english-2392,spouse,2,7,0.00038310533
sexism2022_english-2392,##s,2,7,0.00023174673
sexism2022_english-2392,.,2,7,0.0004397107
sexism2022_english-2392,feminism,2,7,0.0010821013
sexism2022_english-2392,is,2,7,0.00025413343
sexism2022_english-2392,not,2,7,0.00015900882
sexism2022_english-2392,against,2,7,0.0004965704
sexism2022_english-2392,all,2,7,0.00014715525
sexism2022_english-2392,men,2,7,0.0011512196
sexism2022_english-2392,",",2,7,0.00017835345
sexism2022_english-2392,feminism,2,7,0.0005386996
sexism2022_english-2392,is,2,7,0.00014654257
sexism2022_english-2392,against,2,7,0.0003347106
sexism2022_english-2392,only,2,7,0.00018491867
sexism2022_english-2392,weak,2,7,0.00027119048
sexism2022_english-2392,peaceful,2,7,0.00032329472
sexism2022_english-2392,european,2,7,0.0009229146
sexism2022_english-2392,men,2,7,0.00034901258
sexism2022_english-2392,who,2,7,0.00014905132
sexism2022_english-2392,refused,2,7,0.0002909386
sexism2022_english-2392,to,2,7,6.420503e-05
sexism2022_english-2392,sub,2,7,0.00017625137
sexism2022_english-2392,##ju,2,7,0.00020398805
sexism2022_english-2392,##gate,2,7,0.00029339947
sexism2022_english-2392,women,2,7,0.00028783942
sexism2022_english-2392,.,2,7,0.00021702885
sexism2022_english-2392,[SEP],2,7,0.00015808504
sexism2022_english-2392,[CLS],2,8,0.00039379613
sexism2022_english-2392,paul,2,8,0.00066608214
sexism2022_english-2392,still,2,8,0.00030807132
sexism2022_english-2392,can,2,8,0.0002524141
sexism2022_english-2392,not,2,8,0.00010577673
sexism2022_english-2392,get,2,8,0.0004164677
sexism2022_english-2392,it,2,8,9.8593955e-05
sexism2022_english-2392,.,2,8,0.00018941768
sexism2022_english-2392,islam,2,8,0.00074136426
sexism2022_english-2392,and,2,8,0.00013280279
sexism2022_english-2392,feminism,2,8,0.00034128924
sexism2022_english-2392,are,2,8,0.00017966585
sexism2022_english-2392,divine,2,8,0.00052450877
sexism2022_english-2392,spouse,2,8,0.0005529854
sexism2022_english-2392,##s,2,8,9.921466e-05
sexism2022_english-2392,.,2,8,0.00027196514
sexism2022_english-2392,feminism,2,8,0.0003557806
sexism2022_english-2392,is,2,8,6.909411e-05
sexism2022_english-2392,not,2,8,9.244194e-05
sexism2022_english-2392,against,2,8,0.00023856138
sexism2022_english-2392,all,2,8,0.00030280236
sexism2022_english-2392,men,2,8,0.00025353476
sexism2022_english-2392,",",2,8,0.00021238971
sexism2022_english-2392,feminism,2,8,0.00016183339
sexism2022_english-2392,is,2,8,0.00020036474
sexism2022_english-2392,against,2,8,9.391655e-05
sexism2022_english-2392,only,2,8,0.000147049
sexism2022_english-2392,weak,2,8,8.862048e-05
sexism2022_english-2392,peaceful,2,8,5.531562e-05
sexism2022_english-2392,european,2,8,0.00054931274
sexism2022_english-2392,men,2,8,0.00028590517
sexism2022_english-2392,who,2,8,5.7201407e-05
sexism2022_english-2392,refused,2,8,0.00036966996
sexism2022_english-2392,to,2,8,2.3198765e-05
sexism2022_english-2392,sub,2,8,5.316685e-05
sexism2022_english-2392,##ju,2,8,0.00011833177
sexism2022_english-2392,##gate,2,8,0.00021196737
sexism2022_english-2392,women,2,8,0.00027568027
sexism2022_english-2392,.,2,8,0.00013114027
sexism2022_english-2392,[SEP],2,8,0.00027915102
sexism2022_english-2392,[CLS],2,9,0.0012798317
sexism2022_english-2392,paul,2,9,4.7635385e-05
sexism2022_english-2392,still,2,9,9.302806e-05
sexism2022_english-2392,can,2,9,0.00014407723
sexism2022_english-2392,not,2,9,0.00015441727
sexism2022_english-2392,get,2,9,6.4978034e-05
sexism2022_english-2392,it,2,9,5.274394e-05
sexism2022_english-2392,.,2,9,0.00018854316
sexism2022_english-2392,islam,2,9,0.00012168921
sexism2022_english-2392,and,2,9,4.0638137e-05
sexism2022_english-2392,feminism,2,9,0.00022834881
sexism2022_english-2392,are,2,9,0.00053910987
sexism2022_english-2392,divine,2,9,4.937083e-05
sexism2022_english-2392,spouse,2,9,0.00015471753
sexism2022_english-2392,##s,2,9,8.793684e-05
sexism2022_english-2392,.,2,9,0.00059824623
sexism2022_english-2392,feminism,2,9,0.0001625815
sexism2022_english-2392,is,2,9,4.69207e-05
sexism2022_english-2392,not,2,9,4.2542342e-05
sexism2022_english-2392,against,2,9,1.3647181e-05
sexism2022_english-2392,all,2,9,6.39354e-05
sexism2022_english-2392,men,2,9,3.2489177e-05
sexism2022_english-2392,",",2,9,0.00020129464
sexism2022_english-2392,feminism,2,9,5.775512e-05
sexism2022_english-2392,is,2,9,7.7597935e-05
sexism2022_english-2392,against,2,9,0.00015773319
sexism2022_english-2392,only,2,9,3.740179e-05
sexism2022_english-2392,weak,2,9,7.3657204e-05
sexism2022_english-2392,peaceful,2,9,6.0278908e-05
sexism2022_english-2392,european,2,9,0.00029648037
sexism2022_english-2392,men,2,9,8.4515974e-05
sexism2022_english-2392,who,2,9,0.00055027055
sexism2022_english-2392,refused,2,9,4.568196e-05
sexism2022_english-2392,to,2,9,6.300852e-05
sexism2022_english-2392,sub,2,9,0.00023959971
sexism2022_english-2392,##ju,2,9,0.0004776373
sexism2022_english-2392,##gate,2,9,7.0034184e-05
sexism2022_english-2392,women,2,9,4.4352822e-05
sexism2022_english-2392,.,2,9,0.0005386065
sexism2022_english-2392,[SEP],2,9,0.00014230477
sexism2022_english-2392,[CLS],2,10,0.00044830228
sexism2022_english-2392,paul,2,10,0.0007394698
sexism2022_english-2392,still,2,10,0.000119092896
sexism2022_english-2392,can,2,10,0.0001578166
sexism2022_english-2392,not,2,10,5.6065746e-05
sexism2022_english-2392,get,2,10,0.00015744251
sexism2022_english-2392,it,2,10,0.0003405728
sexism2022_english-2392,.,2,10,0.000105730694
sexism2022_english-2392,islam,2,10,0.0018423209
sexism2022_english-2392,and,2,10,0.00010528616
sexism2022_english-2392,feminism,2,10,0.0005929068
sexism2022_english-2392,are,2,10,0.00013402893
sexism2022_english-2392,divine,2,10,0.0012751768
sexism2022_english-2392,spouse,2,10,0.00065404474
sexism2022_english-2392,##s,2,10,0.00011327767
sexism2022_english-2392,.,2,10,9.700375e-05
sexism2022_english-2392,feminism,2,10,0.00068747415
sexism2022_english-2392,is,2,10,5.2634e-05
sexism2022_english-2392,not,2,10,5.1890296e-05
sexism2022_english-2392,against,2,10,0.0002504971
sexism2022_english-2392,all,2,10,9.649106e-05
sexism2022_english-2392,men,2,10,0.0004733436
sexism2022_english-2392,",",2,10,8.869729e-05
sexism2022_english-2392,feminism,2,10,0.00042957196
sexism2022_english-2392,is,2,10,7.007654e-05
sexism2022_english-2392,against,2,10,0.00017714014
sexism2022_english-2392,only,2,10,7.328675e-05
sexism2022_english-2392,weak,2,10,0.00037757508
sexism2022_english-2392,peaceful,2,10,0.00054121466
sexism2022_english-2392,european,2,10,0.0017272147
sexism2022_english-2392,men,2,10,0.0002693128
sexism2022_english-2392,who,2,10,8.2051534e-05
sexism2022_english-2392,refused,2,10,0.00016364767
sexism2022_english-2392,to,2,10,3.2420732e-05
sexism2022_english-2392,sub,2,10,0.00022059903
sexism2022_english-2392,##ju,2,10,0.00018178351
sexism2022_english-2392,##gate,2,10,0.00036963727
sexism2022_english-2392,women,2,10,0.00010765834
sexism2022_english-2392,.,2,10,4.793702e-05
sexism2022_english-2392,[SEP],2,10,0.00024021955
sexism2022_english-2392,[CLS],2,11,0.0008360145
sexism2022_english-2392,paul,2,11,0.00033627808
sexism2022_english-2392,still,2,11,0.00028473156
sexism2022_english-2392,can,2,11,0.00063356216
sexism2022_english-2392,not,2,11,0.0010501719
sexism2022_english-2392,get,2,11,0.0011935519
sexism2022_english-2392,it,2,11,0.00016336395
sexism2022_english-2392,.,2,11,0.00027081475
sexism2022_english-2392,islam,2,11,0.0011512539
sexism2022_english-2392,and,2,11,0.00026245147
sexism2022_english-2392,feminism,2,11,0.00061577966
sexism2022_english-2392,are,2,11,0.00028981376
sexism2022_english-2392,divine,2,11,0.00059292006
sexism2022_english-2392,spouse,2,11,0.0005945692
sexism2022_english-2392,##s,2,11,0.00015627505
sexism2022_english-2392,.,2,11,0.00029046356
sexism2022_english-2392,feminism,2,11,0.0010653259
sexism2022_english-2392,is,2,11,0.00029786793
sexism2022_english-2392,not,2,11,0.00036302648
sexism2022_english-2392,against,2,11,0.00067817204
sexism2022_english-2392,all,2,11,0.00017719674
sexism2022_english-2392,men,2,11,0.00025816183
sexism2022_english-2392,",",2,11,0.00027167995
sexism2022_english-2392,feminism,2,11,0.0007214024
sexism2022_english-2392,is,2,11,0.00014684277
sexism2022_english-2392,against,2,11,0.00036006817
sexism2022_english-2392,only,2,11,0.00023725409
sexism2022_english-2392,weak,2,11,0.00020552106
sexism2022_english-2392,peaceful,2,11,0.00016575196
sexism2022_english-2392,european,2,11,0.00066915393
sexism2022_english-2392,men,2,11,0.00030595352
sexism2022_english-2392,who,2,11,0.00018501839
sexism2022_english-2392,refused,2,11,0.0003937052
sexism2022_english-2392,to,2,11,0.00011470678
sexism2022_english-2392,sub,2,11,0.00024888894
sexism2022_english-2392,##ju,2,11,0.00011668906
sexism2022_english-2392,##gate,2,11,5.3614905e-05
sexism2022_english-2392,women,2,11,8.969609e-05
sexism2022_english-2392,.,2,11,0.0001028844
sexism2022_english-2392,[SEP],2,11,0.00013088465
sexism2022_english-2392,[CLS],3,0,0.00016691851
sexism2022_english-2392,paul,3,0,0.00038793328
sexism2022_english-2392,still,3,0,0.0002751416
sexism2022_english-2392,can,3,0,0.00046456416
sexism2022_english-2392,not,3,0,0.00040612323
sexism2022_english-2392,get,3,0,0.0005718983
sexism2022_english-2392,it,3,0,0.000497019
sexism2022_english-2392,.,3,0,0.000181946
sexism2022_english-2392,islam,3,0,0.004592188
sexism2022_english-2392,and,3,0,0.00029883406
sexism2022_english-2392,feminism,3,0,0.0021417844
sexism2022_english-2392,are,3,0,0.0004314361
sexism2022_english-2392,divine,3,0,0.00043539188
sexism2022_english-2392,spouse,3,0,0.0036061949
sexism2022_english-2392,##s,3,0,0.00045995196
sexism2022_english-2392,.,3,0,0.00028534434
sexism2022_english-2392,feminism,3,0,0.004797955
sexism2022_english-2392,is,3,0,0.00018216534
sexism2022_english-2392,not,3,0,0.001367331
sexism2022_english-2392,against,3,0,0.0011298681
sexism2022_english-2392,all,3,0,0.0021514965
sexism2022_english-2392,men,3,0,0.0030421957
sexism2022_english-2392,",",3,0,0.00016371527
sexism2022_english-2392,feminism,3,0,0.00094262103
sexism2022_english-2392,is,3,0,0.00035294276
sexism2022_english-2392,against,3,0,0.0022677053
sexism2022_english-2392,only,3,0,0.00093554845
sexism2022_english-2392,weak,3,0,0.0004782867
sexism2022_english-2392,peaceful,3,0,0.0009880725
sexism2022_english-2392,european,3,0,0.0024921242
sexism2022_english-2392,men,3,0,0.0008887939
sexism2022_english-2392,who,3,0,0.0007024731
sexism2022_english-2392,refused,3,0,0.00031062617
sexism2022_english-2392,to,3,0,6.732583e-05
sexism2022_english-2392,sub,3,0,0.00045772386
sexism2022_english-2392,##ju,3,0,0.00014906263
sexism2022_english-2392,##gate,3,0,0.00021193635
sexism2022_english-2392,women,3,0,0.00027885215
sexism2022_english-2392,.,3,0,7.2803196e-05
sexism2022_english-2392,[SEP],3,0,7.744542e-05
sexism2022_english-2392,[CLS],3,1,0.0006762365
sexism2022_english-2392,paul,3,1,0.00061629154
sexism2022_english-2392,still,3,1,0.0004183114
sexism2022_english-2392,can,3,1,0.00049564155
sexism2022_english-2392,not,3,1,0.00029571322
sexism2022_english-2392,get,3,1,0.00033037766
sexism2022_english-2392,it,3,1,0.00016751299
sexism2022_english-2392,.,3,1,0.00018957071
sexism2022_english-2392,islam,3,1,0.001927837
sexism2022_english-2392,and,3,1,0.00030668086
sexism2022_english-2392,feminism,3,1,0.00051963533
sexism2022_english-2392,are,3,1,0.00031423953
